sep=,
"Time","Egasi1_maxForce TestiranjeAktuatorja_13092024","Egasi1_minForce TestiranjeAktuatorja_13092024","Egasi_Temperatura TestiranjeAktuatorja_13092024","PresaDelujeINT TestiranjeAktuatorja_13092024","PresaHitrost TestiranjeAktuatorja_13092024","PresaStevec TestiranjeAktuatorja_13092024","Rezerva TestiranjeAktuatorja_13092024","Temperatura okolice TestiranjeAktuatorja_13092024","Temperatura okolice RTD TestiranjeAktuatorja_13092024","Temperatura orodja 1 TestiranjeAktuatorja_13092024","Temperatura orodja 2 TestiranjeAktuatorja_13092024"
2024-10-14 10:21:20,11.1,11.0,30.3,1,0,7,-1,23.8,23.2,26.6,23.1
2024-10-14 10:21:21,11.2,11.2,30.3,1,0,7,-1,23.8,23.2,26.6,23.1
2024-10-14 10:21:22,11.4,11.3,30.3,1,0,7,-1,23.8,23.2,26.6,23.1
2024-10-14 10:21:23,11.5,11.5,30.3,1,0,7,-1,23.8,23.2,26.6,23.1
2024-10-14 10:21:24,11.7,11.7,30.3,1,0,7,-1,23.8,23.2,26.7,23.2
2024-10-14 10:21:25,11.9,11.8,30.3,1,0,7,-1,23.8,23.2,26.7,23.2
2024-10-14 10:21:26,12.1,12.1,30.3,1,0,7,-1,23.8,23.2,26.7,23.2
2024-10-14 10:21:27,12.4,12.3,30.3,1,0,7,-1,23.8,23.2,26.7,23.2
2024-10-14 10:21:28,12.1,12.1,30.3,1,0,7,-1,23.8,23.2,26.7,23.2
2024-10-14 10:21:29,11.9,11.8,30.3,1,0,7,-1,23.8,23.2,26.7,23.2
2024-10-14 10:21:30,11.5,11.5,30.3,1,0,7,-1,23.8,23.2,26.7,23.2
2024-10-14 10:21:31,11.2,11.1,30.3,1,0,7,-1,23.6,23.2,26.7,23.2
2024-10-14 10:21:32,10.8,10.7,30.3,1,0,7,-1,23.6,23.2,26.7,23.2
2024-10-14 10:21:33,10.8,10.8,30.3,1,0,7,-1,23.6,23.2,26.7,23.2
2024-10-14 10:21:34,10.8,10.8,30.3,1,0,7,-1,23.6,23.2,26.7,23.2
2024-10-14 10:21:35,10.9,10.8,30.3,1,0,7,-1,23.6,23.2,26.7,23.2
2024-10-14 10:21:36,10.9,10.9,30.3,1,0,7,-1,23.6,23.2,26.7,23.2
2024-10-14 10:21:37,11.0,10.9,30.3,1,0,7,-1,23.6,23.2,26.7,23.2
2024-10-14 10:21:38,11.0,11.0,30.3,1,0,7,-1,23.7,23.2,26.7,23.2
2024-10-14 10:21:39,11.1,11.1,30.3,1,0,7,-1,23.7,23.2,26.6,23.2
2024-10-14 10:21:40,11.2,11.1,30.3,1,0,7,-1,23.7,23.2,26.7,23.2
2024-10-14 10:21:41,11.3,11.2,30.3,1,0,7,-1,23.7,23.2,26.7,23.2
2024-10-14 10:21:42,11.4,11.3,30.3,1,0,7,-1,23.7,23.2,26.6,23.2
2024-10-14 10:21:43,11.5,11.4,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:21:44,11.6,11.6,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:21:45,11.8,11.8,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:21:46,12.0,12.0,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:21:47,12.2,12.2,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:21:48,12.4,12.4,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:21:49,12.1,12.0,30.3,1,0,7,-1,24.1,23.2,26.6,23.2
2024-10-14 10:21:50,11.8,11.7,30.3,1,0,7,-1,24.1,23.2,26.6,23.2
2024-10-14 10:21:51,11.4,11.4,30.3,1,0,7,-1,24.1,23.2,26.6,23.2
2024-10-14 10:21:52,11.0,10.9,30.3,1,0,7,-1,24.1,23.2,26.6,23.2
2024-10-14 10:21:53,10.8,10.8,30.3,1,0,7,-1,24.1,23.2,26.6,23.2
2024-10-14 10:21:54,10.8,10.7,30.3,1,0,7,-1,24.1,23.2,26.7,23.2
2024-10-14 10:21:55,10.8,10.7,30.3,1,0,7,-1,24.1,23.2,26.7,23.2
2024-10-14 10:21:56,10.8,10.7,30.3,1,0,7,-1,24,23.2,26.7,23.2
2024-10-14 10:21:57,10.7,10.7,30.3,1,0,7,-1,24,23.2,26.7,23.2
2024-10-14 10:21:58,10.7,10.7,30.3,1,0,7,-1,24,23.2,26.7,23.2
2024-10-14 10:21:59,10.7,10.6,30.3,1,0,7,-1,24,23.2,26.7,23.2
2024-10-14 10:22:00,10.7,10.6,30.3,1,0,7,-1,24,23.2,26.7,23.2
2024-10-14 10:22:01,10.6,10.6,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:22:02,11.0,10.8,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:22:03,11.6,11.3,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:22:04,12.3,11.8,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:22:05,12.3,12.3,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:22:06,12.2,12.2,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:22:07,12.2,12.2,30.3,1,0,7,-1,23.6,23.2,26.5,23.1
2024-10-14 10:22:08,12.1,12.1,30.3,1,0,7,-1,23.8,23.2,26.5,23.1
2024-10-14 10:22:09,12.1,12.0,30.3,1,0,7,-1,23.8,23.2,26.5,23.1
2024-10-14 10:22:10,12.1,12.0,30.3,1,0,7,-1,23.8,23.2,26.5,23.1
2024-10-14 10:22:11,12.0,11.9,30.3,1,0,7,-1,23.8,23.2,26.5,23.1
2024-10-14 10:22:12,11.9,11.8,30.3,1,0,7,-1,23.8,23.2,26.5,23.1
2024-10-14 10:22:13,11.8,11.7,30.3,1,0,7,-1,23.8,23.2,26.6,23.1
2024-10-14 10:22:14,11.7,11.6,30.3,1,0,7,-1,23.8,23.2,26.6,23.1
2024-10-14 10:22:15,11.6,11.5,30.3,1,0,7,-1,23.8,23.2,26.6,23.1
2024-10-14 10:22:16,11.4,11.4,30.3,1,0,7,-1,23.8,23.2,26.6,23.1
2024-10-14 10:22:17,11.3,11.2,30.3,1,0,7,-1,23.8,23.2,26.6,23.1
2024-10-14 10:22:18,11.1,11.0,30.3,1,0,7,-1,23.8,23.2,26.6,23.1
2024-10-14 10:22:19,10.8,10.8,30.3,1,0,7,-1,23.8,23.2,26.7,23.3
2024-10-14 10:22:20,10.8,10.6,30.3,1,0,7,-1,23.8,23.2,26.7,23.3
2024-10-14 10:22:21,11.4,11.2,30.3,1,0,7,-1,23.8,23.2,26.7,23.3
2024-10-14 10:22:22,12.1,11.6,30.3,1,0,7,-1,23.8,23.2,26.7,23.3
2024-10-14 10:22:23,12.3,12.1,30.3,1,0,7,-1,23.8,23.2,26.7,23.3
2024-10-14 10:22:24,12.2,12.1,30.3,1,0,7,-1,23.8,23.2,26.7,23.3
2024-10-14 10:22:25,12.1,12.1,30.3,1,0,7,-1,23.8,23.2,26.5,23.1
2024-10-14 10:22:26,12.1,12.0,30.3,1,0,7,-1,24,23.2,26.5,23.1
2024-10-14 10:22:27,12.0,11.9,30.3,1,0,7,-1,24,23.2,26.5,23.1
2024-10-14 10:22:28,11.8,11.8,30.3,1,0,7,-1,24,23.2,26.5,23.1
2024-10-14 10:22:29,11.7,11.6,30.3,1,0,7,-1,24,23.2,26.5,23.1
2024-10-14 10:22:30,11.5,11.5,30.3,1,0,7,-1,24,23.2,26.5,23.1
2024-10-14 10:22:31,11.4,11.3,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:22:32,11.2,11.1,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:22:33,10.9,10.9,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:22:34,10.7,10.6,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:22:35,11.1,11.1,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:22:36,11.6,11.5,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:22:37,12.1,12.0,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:22:38,12.3,12.2,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:22:39,12.2,12.2,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:22:40,12.1,12.1,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:22:41,12.1,12.0,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:22:42,11.9,11.9,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:22:43,11.8,11.8,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:22:44,11.7,11.7,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:22:45,11.5,11.5,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:22:46,11.4,11.3,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:22:47,11.2,11.1,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:22:48,10.9,10.9,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:22:49,10.7,10.6,30.3,1,0,7,-1,23.6,23.2,26.7,23.2
2024-10-14 10:22:50,11.0,11.0,30.3,1,0,7,-1,23.6,23.2,26.7,23.3
2024-10-14 10:22:51,11.4,11.3,30.3,1,0,7,-1,23.7,23.2,26.7,23.3
2024-10-14 10:22:52,11.8,11.7,30.3,1,0,7,-1,23.7,23.2,26.7,23.3
2024-10-14 10:22:53,12.2,12.2,30.3,1,0,7,-1,23.7,23.2,26.7,23.3
2024-10-14 10:22:54,12.3,12.2,30.3,1,0,7,-1,23.7,23.2,26.7,23.3
2024-10-14 10:22:55,12.2,12.1,30.3,1,0,7,-1,23.7,23.2,26.7,23.3
2024-10-14 10:22:56,12.0,12.0,30.3,1,0,7,-1,24,23.2,26.7,23.3
2024-10-14 10:22:57,11.9,11.9,30.3,1,0,7,-1,24,23.2,26.7,23.3
2024-10-14 10:22:58,11.7,11.7,30.3,1,0,7,-1,24,23.2,26.7,23.3
2024-10-14 10:22:59,11.5,11.5,30.3,1,0,7,-1,24,23.2,26.7,23.3
2024-10-14 10:23:00,11.3,11.3,30.3,1,0,7,-1,24,23.2,26.7,23.3
2024-10-14 10:23:01,11.0,11.0,30.3,1,0,7,-1,24,23.2,26.7,23.1
2024-10-14 10:23:02,10.8,10.7,30.3,1,0,7,-1,24,23.2,26.5,23.1
2024-10-14 10:23:03,10.9,10.9,30.3,1,0,7,-1,23.9,23.2,26.5,23.1
2024-10-14 10:23:04,11.2,11.1,30.3,1,0,7,-1,23.9,23.2,26.5,23.1
2024-10-14 10:23:05,11.5,11.4,30.3,1,0,7,-1,23.9,23.2,26.5,23.1
2024-10-14 10:23:06,11.8,11.8,30.3,1,0,7,-1,23.9,23.2,26.5,23.1
2024-10-14 10:23:07,12.2,12.2,30.3,1,0,7,-1,23.9,23.2,26.5,23.1
2024-10-14 10:23:08,12.2,12.2,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:23:09,12.1,12.0,30.3,1,0,7,-1,23.4,23.2,26.6,23.2
2024-10-14 10:23:10,11.9,11.9,30.3,1,0,7,-1,23.4,23.2,26.6,23.2
2024-10-14 10:23:11,11.7,11.7,30.3,1,0,7,-1,23.4,23.2,26.6,23.2
2024-10-14 10:23:12,11.5,11.4,30.3,1,0,7,-1,23.4,23.2,26.6,23.2
2024-10-14 10:23:13,11.2,11.1,30.3,1,0,7,-1,23.4,23.2,26.6,23.2
2024-10-14 10:23:14,10.8,10.8,30.3,1,0,7,-1,23.4,23.2,26.6,23.3
2024-10-14 10:23:15,10.9,10.8,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:23:16,11.0,11.0,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:23:17,11.2,11.1,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:23:18,11.4,11.4,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:23:19,11.7,11.6,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:23:20,12.0,11.9,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:23:21,12.3,12.3,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:23:22,12.2,12.1,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:23:23,12.0,11.9,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:23:24,11.7,11.7,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:23:25,11.4,11.4,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:23:26,11.1,11.1,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:23:27,10.7,10.7,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:23:28,10.9,10.8,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:23:29,10.9,10.9,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:23:30,11.0,11.0,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:23:31,11.2,11.1,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:23:32,11.3,11.3,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:23:33,11.5,11.4,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:23:34,11.7,11.6,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:23:35,11.9,11.8,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:23:36,12.1,12.1,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:23:37,12.4,12.3,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:23:38,12.1,12.1,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:23:39,11.9,11.8,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:23:40,11.6,11.6,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:23:41,11.3,11.2,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:23:42,10.9,10.8,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:23:43,10.8,10.8,30.3,1,0,7,-1,23.6,23.2,26.6,23.2
2024-10-14 10:23:44,10.9,10.9,30.3,1,0,7,-1,23.6,23.2,26.5,23.2
2024-10-14 10:23:45,11.0,11.0,30.3,1,0,7,-1,23.6,23.2,26.5,23.2
2024-10-14 10:23:46,11.1,11.1,30.3,1,0,7,-1,23.9,23.2,26.5,23.2
2024-10-14 10:23:47,11.2,11.2,30.3,1,0,7,-1,23.9,23.2,26.5,23.2
2024-10-14 10:23:48,11.4,11.4,30.3,1,0,7,-1,23.9,23.2,26.5,23.2
2024-10-14 10:23:49,11.6,11.5,30.3,1,0,7,-1,23.9,23.2,26.5,23.2
2024-10-14 10:23:50,11.8,11.7,30.3,1,0,7,-1,23.9,23.2,26.5,23.2
2024-10-14 10:23:51,12.0,12.0,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:23:52,12.3,12.2,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:23:53,12.2,12.2,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:23:54,12.0,11.9,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:23:55,11.7,11.6,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:23:56,11.4,11.3,30.3,1,0,7,-1,24,23.2,26.6,23.3
2024-10-14 10:23:57,11.0,10.9,30.3,1,0,7,-1,24,23.2,26.6,23.3
2024-10-14 10:23:58,10.8,10.8,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:23:59,10.8,10.8,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:24:00,10.8,10.8,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:24:01,10.8,10.8,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:24:02,10.8,10.8,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:24:03,10.9,10.8,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:24:04,10.9,10.9,30.3,1,0,7,-1,23.6,23.2,26.6,23.3
2024-10-14 10:24:05,10.9,10.9,30.3,1,0,7,-1,23.6,23.2,26.6,23.3
2024-10-14 10:24:06,10.9,10.9,30.3,1,0,7,-1,23.6,23.2,26.6,23.3
2024-10-14 10:24:07,11.0,10.9,30.3,1,0,7,-1,23.6,23.2,26.6,23.3
2024-10-14 10:24:08,11.0,11.0,30.3,1,0,7,-1,23.6,23.2,26.6,23.3
2024-10-14 10:24:09,11.1,11.0,30.3,1,0,7,-1,24,23.2,26.6,23.3
2024-10-14 10:24:10,11.1,11.1,30.3,1,0,7,-1,24,23.2,26.6,23.3
2024-10-14 10:24:11,11.2,11.1,30.3,1,0,7,-1,24,23.2,26.6,23.3
2024-10-14 10:24:12,11.2,11.2,30.3,1,0,7,-1,24,23.2,26.6,23.3
2024-10-14 10:24:13,11.3,11.2,30.3,1,0,7,-1,24,23.2,26.6,23.3
2024-10-14 10:24:14,11.3,11.3,30.3,1,0,7,-1,24,23.2,26.6,23.3
2024-10-14 10:24:15,11.4,11.4,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:24:16,11.5,11.5,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:24:17,11.6,11.6,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:24:18,11.8,11.7,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:24:19,11.9,11.9,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:24:20,12.1,12.1,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:24:21,12.3,12.3,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:24:22,12.3,12.3,30.3,1,0,7,-1,23.7,23.2,26.6,23.2
2024-10-14 10:24:23,12.0,12.0,30.3,1,0,7,-1,23.7,23.2,26.6,23.2
2024-10-14 10:24:24,11.7,11.6,30.3,1,0,7,-1,23.7,23.2,26.6,23.2
2024-10-14 10:24:25,11.3,11.3,30.3,1,0,7,-1,23.7,23.2,26.6,23.2
2024-10-14 10:24:26,10.9,10.8,30.3,1,0,7,-1,23.7,23.2,26.6,23.2
2024-10-14 10:24:27,10.8,10.7,30.3,1,0,7,-1,23.7,23.2,26.6,23.3
2024-10-14 10:24:28,10.8,10.7,30.3,1,0,7,-1,24,23.2,26.6,23.3
2024-10-14 10:24:29,10.8,10.7,30.3,1,0,7,-1,24,23.2,26.6,23.3
2024-10-14 10:24:30,10.7,10.7,30.3,1,0,7,-1,24,23.2,26.6,23.3
2024-10-14 10:24:31,10.7,10.7,30.3,1,0,7,-1,24,23.2,26.6,23.3
2024-10-14 10:24:32,10.7,10.6,30.3,1,0,7,-1,24,23.2,26.6,23.3
2024-10-14 10:24:33,10.7,10.6,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:24:34,10.6,10.6,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:24:35,11.1,10.9,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:24:36,11.8,11.4,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:24:37,12.3,11.9,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:24:38,12.2,12.2,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:24:39,12.2,12.2,30.3,1,0,7,-1,24,23.2,26.6,23.3
2024-10-14 10:24:40,12.1,12.1,30.3,1,0,7,-1,24,23.2,26.6,23.3
2024-10-14 10:24:41,12.1,12.1,30.3,1,0,7,-1,23.7,23.2,26.6,23.3
2024-10-14 10:24:42,12.1,12.0,30.3,1,0,7,-1,23.7,23.2,26.6,23.3
2024-10-14 10:24:43,12.0,11.9,30.3,1,0,7,-1,23.7,23.2,26.6,23.3
2024-10-14 10:24:44,11.9,11.8,30.3,1,0,7,-1,23.7,23.2,26.6,23.3
2024-10-14 10:24:45,11.8,11.7,30.3,1,0,7,-1,23.7,23.2,26.5,23.3
2024-10-14 10:24:46,11.6,11.6,30.3,1,0,7,-1,23.8,23.2,26.5,23.1
2024-10-14 10:24:47,11.5,11.5,30.3,1,0,7,-1,23.8,23.2,26.5,23.1
2024-10-14 10:24:48,11.3,11.3,30.3,1,0,7,-1,23.8,23.2,26.5,23.1
2024-10-14 10:24:49,11.2,11.2,30.3,1,0,7,-1,23.8,23.2,26.5,23.1
2024-10-14 10:24:50,11.0,11.0,30.3,1,0,7,-1,23.8,23.2,26.5,23.1
2024-10-14 10:24:51,10.8,10.7,30.3,1,0,7,-1,23.8,23.2,26.5,23.3
2024-10-14 10:24:52,10.9,10.7,30.3,1,0,7,-1,23.6,23.2,26.6,23.3
2024-10-14 10:24:53,11.4,11.2,30.3,1,0,7,-1,23.6,23.2,26.6,23.3
2024-10-14 10:24:54,12.0,11.7,30.3,1,0,7,-1,23.6,23.2,26.6,23.3
2024-10-14 10:24:55,12.3,12.2,30.3,1,0,7,-1,23.6,23.2,26.6,23.3
2024-10-14 10:24:56,12.2,12.1,30.3,1,0,7,-1,23.6,23.2,26.6,23.3
2024-10-14 10:24:57,12.1,12.0,30.3,1,0,7,-1,23.6,23.2,26.6,23.3
2024-10-14 10:24:58,11.9,11.9,30.3,1,0,7,-1,23.6,23.2,26.6,23.3
2024-10-14 10:24:59,11.8,11.7,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:25:00,11.6,11.5,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:25:01,11.3,11.3,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:25:02,11.1,11.0,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:25:03,10.8,10.7,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:25:04,10.9,10.9,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:25:05,11.2,11.1,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:25:06,11.5,11.4,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:25:07,11.8,11.7,30.3,1,0,7,-1,24,23.2,26.6,23.2
2024-10-14 10:25:08,12.1,12.1,30.3,1,0,7,-1,24,23.2,26.5,23.2
2024-10-14 10:25:09,12.3,12.2,30.3,1,0,7,-1,24,23.2,26.5,23.2
2024-10-14 10:25:10,12.1,12.0,30.3,1,0,7,-1,24,23.2,26.5,23.2
2024-10-14 10:25:11,11.8,11.8,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:12,11.6,11.5,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:13,11.2,11.2,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:14,10.9,10.9,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:15,10.8,10.8,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:16,11.0,10.9,30.3,1,0,7,-1,23.8,23.2,26.6,23.3
2024-10-14 10:25:17,11.1,11.1,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:25:18,11.4,11.3,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:25:19,11.6,11.5,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:25:20,11.8,11.8,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:25:21,12.2,12.1,30.3,1,0,7,-1,23.9,23.2,26.6,23.3
2024-10-14 10:25:22,12.3,12.2,30.3,1,0,7,-1,23.9,23.2,26.6,23.2
2024-10-14 10:25:23,12.1,12.0,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:25:24,11.8,11.8,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:25:25,11.5,11.4,30.3,1,0,7,-1,23.8,23.2,26.6,23.2
2024-10-14 10:25:26,11.1,11.1,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:27,10.8,10.7,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:28,10.8,10.8,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:29,10.9,10.9,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:30,11.0,10.9,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:31,11.0,11.0,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:32,11.1,11.1,30.3,1,0,7,-1,23.7,23.2,26.5,23.2
2024-10-14 10:25:33,11.2,11.2,30.3,1,0,7,-1,23.7,23.2,26.5,23.2
2024-10-14 10:25:34,11.4,11.3,30.3,1,0,7,-1,23.7,23.2,26.6,23.3
2024-10-14 10:25:35,11.5,11.5,30.3,1,0,7,-1,23.8,23.2,26.6,23.3
2024-10-14 10:25:36,11.7,11.7,30.3,1,0,7,-1,23.8,23.2,26.6,23.3
2024-10-14 10:25:37,11.9,11.9,30.3,1,0,7,-1,23.8,23.2,26.6,23.3
2024-10-14 10:25:38,12.2,12.1,30.3,1,0,7,-1,23.8,23.2,26.6,23.3
2024-10-14 10:25:39,12.4,12.3,30.3,1,0,7,-1,23.8,23.2,26.6,23.3
2024-10-14 10:25:40,12.1,12.0,30.3,1,0,7,-1,23.8,23.2,26.5,23.3
2024-10-14 10:25:41,11.8,11.7,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:42,11.4,11.4,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:43,11.0,10.9,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:44,10.8,10.7,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:45,10.8,10.7,30.3,1,0,7,-1,23.8,23.2,26.5,23.2
2024-10-14 10:25:46,10.7,10.7,30.3,1,0,7,-1,23.8,23.2,26.5,23.3
2024-10-14 10:25:47,10.7,10.7,30.3,1,0,7,-1,23.7,23.2,26.6,23.3
2024-10-14 10:25:48,10.7,10.6,30.3,1,0,7,-1,23.7,23.2,26.6,23.3
2024-10-14 10:25:49,10.7,10.6,30.3,1,0,7,-1,23.7,23.2,26.6,23.3
2024-10-14 10:25:50,11.0,10.9,30.3,1,0,7,-1,23.7,23.2,26.6,23.3
2024-10-14 10:25:51,11.7,11.4,30.3,1,0,7,-1,23.7,23.2,26.6,23.3
2024-10-14 10:25:52,12.3,11.9,30.3,1,0,7,-1,23.7,23.2,26.6,23.3
2024-10-14 10:25:53,12.2,12.2,30.3,1,0,7,-1,23.7,23.2,26.6,23.3
2024-10-14 10:25:54,12.1,12.1,30.3,1,0,7,-1,23.8,23.2,26.6,23.3
2024-10-14 10:25:55,12.0,12.0,30.3,1,0,7,-1,23.8,23.2,26.6,23.3
